Blood-ID,Sample,Sample pt,Band,Treatment,Box,Pair ID,Date,Numeric Date,Time,Numeric time,Tarsus,Mass,Cp Telomere,Mean Cp T,Cp CV T,Efficiency T,Et^CpT(C)-CpT(S),Et_CV,Cp GAPDH,Cp Mean R,Cp CV R,Efficiency R,ER^(CpR(S)-CpR(C)),Er_CV,RTL,RTLave,RTLcv,qPCR Plate,Drop Duplicate,Sex,NOx,Fledged,Recruit,Size rank,Brood size
CTR-53,Tel 2,15,59V66785,CTR,R18,13,04/05/17,34,09:31:00,9.516666667,18.82,15.7,12.29,12.42,0.014802557,2.076969342,2.283999462,0.13397318,25.14,25.115,0.001407738,2.002186402,0.744492941,0.024542619,1.700421477,1.529288546,0.158255623,1,0,F,0.0066,1,0,1,10
CTR-53,Tel 2,15,59V66785,CTR,R18,13,04/05/17,34,09:31:00,9.516666667,18.82,15.7,12.55,,,2.076969342,1.888705195,,25.09,,,2.002186402,0.719093493,,1.358155616,,,1,0,F,0.0066,1,0,1,10
CTR-49,Tel 2,15,59V66787,CTR,R18,13,04/05/17,34,09:16:00,9.266666667,19.18,15.6,12.32,12.22,0.011572942,2.076969342,2.234462624,0.103182575,25.53,25.55,0.001107016,1.970580571,0.729480519,0.019184842,1.629996956,1.784227885,0.122246421,2,0,M,0.0043,1,0,2,10
CTR-49,Tel 2,15,59V66787,CTR,R18,13,04/05/17,34,09:16:00,9.266666667,19.18,15.6,12.12,,,2.076969342,2.586182162,,25.57,,,1.970580571,0.749544577,,1.938458815,,,2,0,M,0.0043,1,0,2,10
CTR-54,Tel 2,15,59V66788,CTR,R18,13,04/05/17,34,09:34:00,9.566666667,19.07,14.3,13.85,13.735,0.011840885,2.017152285,0.719072727,0.113871465,27.64,27.625,0.000767899,1.970580571,3.052161102,0.014389018,2.194725808,2.360941751,0.099564015,2,0,M,0.003,1,0,7,10
CTR-54,Tel 2,15,59V66788,CTR,R18,13,04/05/17,34,09:34:00,9.566666667,19.07,14.3,13.62,,,2.017152285,0.845011686,,27.61,,,1.970580571,2.990677803,,2.527157694,,,2,0,M,0.003,1,0,7,10
CTR-55,Tel 2,15,59V66789,CTR,R18,13,04/05/17,34,09:37:00,9.616666667,17.81,14.8,12.75,12.835,0.009365653,2.007917687,1.321594925,0.083698956,25.74,25.83,0.004927573,2.051129172,0.84163091,0.09130898,1.112295139,1.118336101,0.007639215,3,0,F,0.0043,1,0,6,10
CTR-55,Tel 2,15,59V66789,CTR,R18,13,04/05/17,34,09:37:00,9.616666667,17.81,14.8,12.92,,,2.007917687,1.173901231,,25.92,,,2.051129172,0.957812321,,1.124377063,,,3,0,F,0.0043,1,0,6,10
CTR-56,Tel 2,15,59V66790,CTR,R18,13,04/05/17,34,09:40:00,9.666666667,17.95,15.6,11.3,11.215,0.010718516,2.017152285,4.303843473,0.084248593,25.02,25.04,0.001129564,1.970580571,0.516143733,0.019184842,2.221401836,2.396539567,0.103349912,2,0,F,0.0032,1,0,3,10
CTR-56,Tel 2,15,59V66790,CTR,R18,13,04/05/17,34,09:40:00,9.666666667,17.95,15.6,11.13,,,2.017152285,4.849110098,,25.06,,,1.970580571,0.530340051,,2.571677298,,,2,0,F,0.0032,1,0,3,10
CTR-15,Tel 1,8,58V87832,CTR,R2,3,23/04/17,23,08:48:00,8.8,15.02,9.8,11.86,11.97,0.012996115,2.097833555,1.756086811,0.115003284,25.2,25.15,0.002811558,2.018534361,0.640179918,0.049644771,1.124211511,1.00727463,0.164179379,1,0,M,0.0026,1,0,1,8
CTR-15,Tel 1,8,58V87832,CTR,R2,3,23/04/17,23,08:48:00,8.8,15.02,9.8,12.08,,,2.097833555,1.491957167,,25.1,,,2.018534361,0.596758251,,0.890337749,,,1,0,M,0.0026,1,0,1,8
CTR-16,Tel 1,8,58V87833,CTR,R2,3,23/04/17,23,08:51:00,8.85,14.22,8.8,12.47,12.52,0.005647818,2.007917687,1.60645001,0.049272336,26.46,26.465,0.000267186,2.051129172,1.411746259,0.005079766,2.267899791,2.199169633,0.044198101,3,0,F,0.0066,1,0,6,8
CTR-16,Tel 1,8,58V87833,CTR,R2,3,23/04/17,23,08:51:00,8.85,14.22,8.8,12.57,,,2.007917687,1.498278768,,26.47,,,2.051129172,1.421924625,,2.130439475,,,3,0,F,0.0066,1,0,6,8
CTR-17,Tel 1,8,58V87834,CTR,R2,3,23/04/17,23,08:53:00,8.883333333,12.26,7,12.67,12.88,0.02305783,2.017152285,1.645752288,0.206895042,25.48,25.52,0.002216636,1.970580571,0.705154024,0.038362624,1.160508849,1.036496935,0.169203907,2,0,,,0,0,8,8
CTR-17,Tel 1,8,58V87834,CTR,R2,3,23/04/17,23,08:53:00,8.883333333,12.26,7,13.09,,,2.017152285,1.225671871,,25.56,,,1.970580571,0.74447741,,0.91248502,,,2,0,,,0,0,8,8
CTR-18,Tel 1,8,58V87835,CTR,R2,3,23/04/17,23,09:04:00,9.066666667,14.53,9.5,12.14,12.19,0.005800712,2.076969342,2.548651826,0.05166013,25.07,25.07,0,2.002186402,0.709178023,0,1.807447864,1.743750022,0.05166013,1,0,M,0.0025,1,0,2,8
CTR-18,Tel 1,8,58V87835,CTR,R2,3,23/04/17,23,09:04:00,9.066666667,14.53,9.5,12.24,,,2.076969342,2.369013314,,25.07,,,2.002186402,0.709178023,,1.680052179,,,1,0,M,0.0025,1,0,2,8
CTR-19,Tel 1,8,58V87836,CTR,R2,3,23/04/17,23,09:06:00,9.1,13.57,8.4,12.55,12.28,0.031094272,2.076969342,1.888705195,0.275521381,25.41,25.455,0.002500083,1.970580571,0.672453712,0.04315514,1.270066819,1.636697947,0.316793159,2,0,,,0,0,7,8
CTR-19,Tel 1,8,58V87836,CTR,R2,3,23/04/17,23,09:06:00,9.1,13.57,8.4,12.01,,,2.076969342,2.802698759,,25.5,,,1.970580571,0.714785728,,2.003329075,,,2,0,,,0,0,7,8
CTR-20,Tel 1,8,58V87837,CTR,R2,3,23/04/17,23,09:08:00,9.133333333,14.15,9.3,12.11,12.285,0.020145492,2.007917687,2.064694218,0.171672234,26.28,26.255,0.001346614,2.051129172,1.240503241,0.025396208,2.561259869,2.24860224,0.196639785,3,0,M,0.0028,1,0,3,8
CTR-20,Tel 1,8,58V87837,CTR,R2,3,23/04/17,23,09:08:00,9.133333333,14.15,9.3,12.46,,,2.007917687,1.617687667,,26.23,,,2.051129172,1.196735717,,1.93594461,,,3,0,M,0.0028,1,0,3,8
CTR-21,Tel 1,8,58V87838,CTR,R2,3,23/04/17,23,09:10:00,9.166666667,14.23,8.8,11.52,11.48,0.004927573,2.097833555,2.259165933,0.04189966,25.11,25.02,0.005087099,2.018534361,0.600964466,0.089278435,1.357678448,1.313588339,0.047467557,1,0,,,0,0,5,8
CTR-21,Tel 1,8,58V87838,CTR,R2,3,23/04/17,23,09:10:00,9.166666667,14.23,8.8,11.44,,,2.097833555,2.397120206,,24.93,,,2.018534361,0.529593062,,1.269498231,,,1,0,,,0,0,5,8
CTR-22,Tel 1,8,58V87839,CTR,R2,3,23/04/17,23,09:13:00,9.216666667,14.22,9.2,11.8,11.84,0.004777749,2.097833555,1.835913616,0.04189966,25.18,25.245,0.003641271,2.018534361,0.631249902,0.064519911,1.15892029,1.177784371,0.022650869,1,0,M,0.0011,1,0,4,8
CTR-22,Tel 1,8,58V87839,CTR,R2,3,23/04/17,23,09:13:00,9.216666667,14.22,9.2,11.88,,,2.097833555,1.730256783,,25.31,,,2.018534361,0.691601654,,1.196648452,,,1,0,M,0.0011,1,0,4,8
CTR-1,Tel 2,15,58V87832,CTR,R2,3,30/04/17,30,09:05:00,9.083333333,18.48,12.9,12.25,12.105,0.016940187,2.097833555,1.315392255,0.151348915,25.49,25.5,0.000554594,2.018534361,0.784806388,0.009932872,1.032328244,1.165100522,0.161160649,1,0,M,0.0026,1,0,1,8
CTR-1,Tel 2,15,58V87832,CTR,R2,3,30/04/17,30,09:05:00,9.083333333,18.48,12.9,11.96,,,2.097833555,1.630680502,,25.51,,,2.018534361,0.795908701,,1.297872799,,,1,0,M,0.0026,1,0,1,8
CTR-2,Tel 2,15,58V87833,CTR,R2,3,30/04/17,30,09:09:00,9.15,18.13,11.5,12.27,12.305,0.00402255,2.097833555,1.29604434,0.036664717,25.72,25.685,0.001927097,2.018534361,0.92240329,0.034758623,1.195475562,1.138036832,0.071377858,1,0,F,0.0066,1,0,5,8
CTR-2,Tel 2,15,58V87833,CTR,R2,3,30/04/17,30,09:09:00,9.15,18.13,11.5,12.34,,,2.097833555,1.230540432,,25.65,,,2.018534361,0.878149206,,1.080598103,,,1,0,F,0.0066,1,0,5,8
CTR-3,Tel 2,15,58V87835,CTR,R2,3,30/04/17,30,09:12:00,9.2,18.42,11.9,12.25,12.005,0.028861501,2.097833555,1.315392255,0.253927667,25.27,25.38,0.006129373,2.002186402,0.814809662,0.107788911,1.071794318,1.433491798,0.356833211,1,0,M,0.0025,1,0,4,8
CTR-3,Tel 2,15,58V87835,CTR,R2,3,30/04/17,30,09:12:00,9.2,18.42,11.9,11.76,,,2.097833555,1.891137401,,25.49,,,2.002186402,0.94926433,,1.795189278,,,1,0,M,0.0025,1,0,4,8
CTR-4,Tel 2,15,58V87837,CTR,R2,3,30/04/17,30,09:16:00,9.266666667,17.16,12,12.25,12.08,0.019902012,2.097833555,1.315392255,0.177189672,24.92,24.89,0.001704556,2.002186402,0.63904228,0.029449842,0.840591265,0.938936526,0.148126308,1,0,M,0.0028,1,0,3,8
CTR-4,Tel 2,15,58V87837,CTR,R2,3,30/04/17,30,09:16:00,9.266666667,17.16,12,11.91,,,2.097833555,1.692222362,,24.86,,,2.002186402,0.612970145,,1.037281786,,,1,0,M,0.0028,1,0,3,8
CTR-5,Tel 2,15,58V87839,CTR,R2,3,30/04/17,30,09:20:00,9.333333333,18.07,12.7,12.1,12.115,0.001750987,2.097833555,1.470012184,0.015716325,25.55,25.685,0.007433087,2.018534361,0.818586726,0.133695541,1.203332462,1.31298172,0.118103296,1,0,M,0.0011,1,0,2,8
CTR-5,Tel 2,15,58V87839,CTR,R2,3,30/04/17,30,09:20:00,9.333333333,18.07,12.7,12.13,,,2.097833555,1.437698447,,25.82,,,2.018534361,0.98951973,,1.422630978,,,1,0,M,0.0011,1,0,2,8
CTR-75,Tel 1,8,59V66764,CTR,R8,12,27/04/17,27,09:28:00,9.466666667,14.24,10.8,12.08,11.995,0.010021522,2.097833555,1.491957167,0.088945285,25.5,25.61,0.006074326,2.002186402,0.955877429,0.107788911,1.426128181,1.655302129,0.195795619,1,0,M,0.0024,1,0,3,7
CTR-75,Tel 1,8,59V66764,CTR,R8,12,27/04/17,27,09:28:00,9.466666667,14.24,10.8,11.91,,,2.097833555,1.692222362,,25.72,,,2.002186402,1.113610196,,1.884476076,,,1,0,M,0.0024,1,0,3,7
CTR-76,Tel 1,8,59V66765,CTR,R8,12,27/04/17,27,09:30:00,9.5,10.31,6.5,12.15,12.315,0.01894805,2.076969342,2.530091393,0.16973223,26.07,25.98,0.004899123,2.018534361,1.179460754,0.089278435,2.984143502,2.525145375,0.257062973,1,0,F,0.0026,1,0,7,7
CTR-76,Tel 1,8,59V66765,CTR,R8,12,27/04/17,27,09:30:00,9.5,10.31,6.5,12.48,,,2.076969342,1.98785307,,25.89,,,2.018534361,1.0393863,,2.066147247,,,1,0,F,0.0026,1,0,7,7
CTR-77,Tel 1,8,59V66766,CTR,R8,12,27/04/17,27,09:32:00,9.533333333,14.08,10.3,12.87,12.865,0.000549636,2.017152285,1.430265721,0.004961654,26.18,26.165,0.000810747,1.970580571,1.133704646,0.014389018,1.621498893,1.610760932,0.0094277,2,0,F,0.004,1,0,6,7
CTR-77,Tel 1,8,59V66766,CTR,R8,12,27/04/17,27,09:32:00,9.533333333,14.08,10.3,12.86,,,2.017152285,1.440336999,,26.15,,,1.970580571,1.110867089,,1.60002297,,,2,0,F,0.004,1,0,6,7
CTR-78,Tel 1,8,59V66767,CTR,R8,12,27/04/17,27,09:34:00,9.566666667,15.17,11.8,12.25,12.135,0.013402106,2.017152285,2.209808887,0.113871465,25.69,25.74,0.002747113,1.970580571,0.813109004,0.047946664,1.796815502,2.028263001,0.161377588,2,0,F,0.002,1,0,1,7
CTR-78,Tel 1,8,59V66767,CTR,R8,12,27/04/17,27,09:34:00,9.566666667,15.17,11.8,12.02,,,2.017152285,2.596836542,,25.79,,,1.970580571,0.870178181,,2.259710499,,,2,0,F,0.002,1,0,1,7
CTR-79,Tel 1,8,59V66768,CTR,R8,12,27/04/17,27,09:37:00,9.616666667,14.76,10.4,13.19,13.215,0.002675395,2.076969342,1.183065854,0.025838688,27.01,27.07,0.00313457,1.970580571,1.99073343,0.057526297,2.355168745,2.409190477,0.031711177,2,0,M,0.0019,1,0,5,7
CTR-79,Tel 1,8,59V66768,CTR,R8,12,27/04/17,27,09:37:00,9.616666667,14.76,10.4,13.24,,,2.076969342,1.140610632,,27.13,,,1.970580571,2.159555715,,2.463212209,,,2,0,M,0.0019,1,0,5,7
CTR-80,Tel 1,8,59V66769,CTR,R8,12,27/04/17,27,09:39:00,9.65,15.09,10.7,12.98,13.12,0.015090694,2.007917687,1.125814412,0.137581879,26.27,26.375,0.005630045,2.051129172,1.231623518,0.106473678,1.386579507,1.356520208,0.031337733,3,0,F,0.003,1,0,4,7
CTR-80,Tel 1,8,59V66769,CTR,R8,12,27/04/17,27,09:39:00,9.65,15.09,10.7,13.26,,,2.007917687,0.926185442,,26.48,,,2.051129172,1.432176376,,1.32646091,,,3,0,F,0.003,1,0,4,7
CTR-81,Tel 1,8,59V66770,CTR,R8,12,27/04/17,27,09:42:00,9.7,16.01,11.2,13.06,13.255,0.020805103,2.007917687,1.064748732,0.191064531,26.47,26.48,0.000534069,2.051129172,1.421924625,0.010159401,1.513992442,1.342140103,0.181080878,3,0,,,1,0,2,7
CTR-81,Tel 1,8,59V66770,CTR,R8,12,27/04/17,27,09:42:00,9.7,16.01,11.2,13.45,,,2.007917687,0.811290197,,26.49,,,2.051129172,1.442502039,,1.170287764,,,3,0,,,1,0,2,7
CTR-62,Tel 2,15,59V66764,CTR,R8,12,04/05/17,34,11:28:00,11.46666667,19.35,17.5,13.09,12.86,0.025293089,1.97540797,1.321962966,0.219643016,25.83,25.845,0.000820786,2.051129172,0.897844338,0.015238773,1.186916964,1.422836003,0.234489361,3,0,M,0.0024,1,0,1,7
CTR-62,Tel 2,15,59V66764,CTR,R8,12,04/05/17,34,11:28:00,11.46666667,19.35,17.5,12.63,,,1.97540797,1.808095717,,25.86,,,2.051129172,0.917404442,,1.658755042,,,3,0,M,0.0024,1,0,1,7
CTR-59,Tel 2,15,59V66765,CTR,R8,12,04/05/17,34,11:14:00,11.23333333,17.96,14.6,12.1,11.97,0.015359045,2.017152285,2.455079268,0.128646917,25.64,25.665,0.00137757,1.970580571,0.785993691,0.023980225,1.929676816,2.162726787,0.152392078,2,1,F,0.0026,1,0,6,7
CTR-59,Tel 2,15,59V66765,CTR,R8,12,04/05/17,34,11:14:00,11.23333333,17.96,14.6,11.84,,,2.017152285,2.946439834,,25.69,,,1.970580571,0.813109004,,2.395776758,,,2,1,F,0.0026,1,0,6,7
CTR-59,Tel 2,15,59V66765,CTR,R8,12,04/05/17,34,11:14:00,11.23333333,17.96,14.6,14.28,14.22,0.005967146,2.007917687,0.454880298,0.059116276,26.75,26.735,0.000793462,2.051129172,1.738739894,0.015238773,0.790918521,0.81625513,0.043897275,3,0,F,0.0026,1,0,6,7
CTR-59,Tel 2,15,59V66765,CTR,R8,12,04/05/17,34,11:14:00,11.23333333,17.96,14.6,14.16,,,2.007917687,0.494568709,,26.72,,,2.051129172,1.701667986,,0.841591739,,,3,0,F,0.0026,1,0,6,7
CTR-63,Tel 2,15,59V66766,CTR,R8,12,04/05/17,34,11:32:00,11.53333333,18.23,14.3,10.51,10.625,0.015306782,2.007917687,6.298674852,0.113130016,26.53,26.63,0.005310603,2.051129172,1.484554536,0.101421339,9.350726321,9.273505325,0.011776235,3,0,F,0.004,1,0,7,7
CTR-63,Tel 2,15,59V66766,CTR,R8,12,04/05/17,34,11:32:00,11.53333333,18.23,14.3,10.74,,,2.007917687,5.365591826,,26.73,,,2.051129172,1.713936622,,9.196284329,,,3,0,F,0.004,1,0,7,7
CTR-57,Tel 2,15,59V66767,CTR,R8,12,04/05/17,34,11:06:00,11.1,18.49,16.6,12.73,12.475,0.028907772,2.007917687,1.340149597,0.248775842,25.7,25.715,0.000824935,2.051129172,0.817790303,0.015238773,1.095961346,1.346941421,0.263515117,3,0,F,0.002,1,0,2,7
CTR-57,Tel 2,15,59V66767,CTR,R8,12,04/05/17,34,11:06:00,11.1,18.49,16.6,12.22,,,2.007917687,1.912289727,,25.73,,,2.051129172,0.83560638,,1.597921496,,,3,0,F,0.002,1,0,2,7
CTR-60,Tel 2,15,59V66768,CTR,R8,12,04/05/17,34,11:18:00,11.3,19.69,16.2,12.3,12.32,0.002295801,2.017152285,2.133623477,0.019845396,26.11,26.025,0.004618949,1.970580571,1.08113103,0.081450342,2.306726549,2.152662516,0.101213936,2,0,M,0.0019,1,0,3,7
CTR-60,Tel 2,15,59V66768,CTR,R8,12,04/05/17,34,11:18:00,11.3,19.69,16.2,12.34,,,2.017152285,2.074570672,,25.94,,,1.970580571,0.963379319,,1.998598482,,,2,0,M,0.0019,1,0,3,7
CTR-61,Tel 2,15,59V66769,CTR,R8,12,04/05/17,34,11:23:00,11.38333333,19.13,15,14.75,14.4,0.034373246,1.97540797,0.427001104,0.330731082,27.93,27.975,0.002274874,2.051129172,4.058694586,0.045702169,1.733067069,2.3552929,0.373609673,3,1,F,0.003,1,0,5,7
CTR-61,Tel 2,15,59V66769,CTR,R8,12,04/05/17,34,11:23:00,11.38333333,19.13,15,14.05,,,1.97540797,0.687683745,,28.02,,,2.051129172,4.329779134,,2.977518731,,,3,1,F,0.003,1,0,5,7
CTR-61,Tel 2,15,59V66769,CTR,R8,12,04/05/17,34,11:23:00,11.38333333,19.13,15,13.04,12.97,0.00763261,2.007917687,1.079697385,0.068954481,25.96,25.92,0.002182428,2.051129172,0.985734915,0.040627119,1.06429541,1.08608063,0.028367095,3,0,F,0.003,1,0,5,7
CTR-61,Tel 2,15,59V66769,CTR,R8,12,04/05/17,34,11:23:00,11.38333333,19.13,15,12.9,,,2.007917687,1.190382343,,25.88,,,2.051129172,0.930680681,,1.107865849,,,3,0,F,0.003,1,0,5,7
LAN-142,Tel 1,8,59V66877,LAN,R9,19,01/05/17,31,08:49:00,8.816666667,16.56,10.2,12.16,12.125,0.004082266,2.097833555,1.406095029,0.036664717,25.16,25.33,0.009491366,2.018534361,0.622444453,0.168063662,0.875216051,1.022831233,0.204099548,1,0,M,0.0003,1,0,4,7
LAN-142,Tel 1,8,59V66877,LAN,R9,19,01/05/17,31,08:49:00,8.816666667,16.56,10.2,12.09,,,2.097833555,1.480944028,,25.5,,,2.018534361,0.79033805,,1.170446414,,,1,0,M,0.0003,1,0,4,7
LAN-143,Tel 1,8,59V66878,LAN,R9,19,01/05/17,31,08:51:00,8.85,15.08,10.8,12.33,12.395,0.007416207,2.076969342,2.218190259,0.06713756,25.98,25.94,0.002180746,1.970580571,0.989876666,0.038362624,2.195734779,2.04348693,0.105364497,2,0,M,0.0033,1,0,1,7
LAN-143,Tel 1,8,59V66878,LAN,R9,19,01/05/17,31,08:51:00,8.85,15.08,10.8,12.46,,,2.076969342,2.017125328,,25.9,,,1.970580571,0.937591262,,1.891239082,,,2,0,M,0.0033,1,0,1,7
LAN-144,Tel 1,8,59V66879,LAN,R9,19,01/05/17,31,08:53:00,8.883333333,15.17,9.9,11.75,11.79,0.00479801,2.076969342,3.389286203,0.041334725,25.67,25.625,0.002483497,2.018534361,0.890571998,0.044683782,3.018403386,2.845488325,0.085939142,1,0,M,0.0012,1,0,5,7
LAN-144,Tel 1,8,59V66879,LAN,R9,19,01/05/17,31,08:53:00,8.883333333,15.17,9.9,11.83,,,2.076969342,3.196788003,,25.58,,,2.018534361,0.836018297,,2.672573263,,,1,0,M,0.0012,1,0,5,7
LAN-145,Tel 1,8,59V66880,LAN,R9,19,01/05/17,31,08:55:00,8.916666667,16.36,10.3,12.34,12.405,0.007410228,2.097833555,1.230540432,0.068054275,25.73,25.715,0.000824935,2.018534361,0.928904795,0.014899002,1.143054907,1.079752166,0.082911244,1,0,M,0.0044,1,0,3,7
LAN-145,Tel 1,8,59V66880,LAN,R9,19,01/05/17,31,08:55:00,8.916666667,16.36,10.3,12.47,,,2.097833555,1.117546632,,25.7,,,2.018534361,0.909536475,,1.016449425,,,1,0,M,0.0044,1,0,3,7
LAN-146,Tel 1,8,59V66881,LAN,R9,19,01/05/17,31,08:56:00,8.933333333,16.3,10.7,12.22,12.405,0.02109065,2.097833555,1.344957036,0.192637771,25.72,25.755,0.001921859,2.018534361,0.92240329,0.034758623,1.240592794,1.115628537,0.158409489,1,0,M,0.0017,1,0,2,7
LAN-146,Tel 1,8,59V66881,LAN,R9,19,01/05/17,31,08:56:00,8.933333333,16.3,10.7,12.59,,,2.097833555,1.022476019,,25.79,,,2.018534361,0.968887546,,0.99066428,,,1,0,M,0.0017,1,0,2,7
LAN-147,Tel 1,8,59V66882,LAN,R9,19,01/05/17,31,08:59:00,8.983333333,14.96,9.5,12.88,12.785,0.010508431,2.076969342,1.483926008,0.098040426,25.99,26.05,0.003257306,2.018534361,1.115014725,0.059562957,1.654599349,1.861438653,0.157144555,1,0,F,0.0033,1,0,6,7
LAN-147,Tel 1,8,59V66882,LAN,R9,19,01/05/17,31,08:59:00,8.983333333,14.96,9.5,12.69,,,2.076969342,1.704998349,,26.11,,,2.018534361,1.213067424,,2.068277956,,,1,0,F,0.0033,1,0,6,7
LAN-148,Tel 1,8,59V66883,LAN,R9,19,01/05/17,31,09:01:00,9.016666667,13.97,8.5,12.86,13.14,0.030135449,2.017152285,1.440336999,0.274332955,25.57,25.685,0.006331889,1.970580571,0.749544577,0.11009638,1.079596787,0.965724822,0.166754829,2,0,M,0.0021,1,0,7,7
LAN-148,Tel 1,8,59V66883,LAN,R9,19,01/05/17,31,09:01:00,9.016666667,13.97,8.5,13.42,,,2.017152285,0.972322762,,25.8,,,1.970580571,0.876100911,,0.851852857,,,2,0,M,0.0021,1,0,7,7
LAN-83,Tel 2,15,59V66877,LAN,R9,19,08/05/17,38,09:21:00,9.35,19.86,14.9,16.53,16.42,0.009474025,2.017152285,0.109666286,0.108940586,27.82,27.69,0.0066395,1.970580571,3.448533178,0.124386872,0.378187827,0.374074252,0.015551654,2,0,M,0.0003,1,0,5,7
LAN-83,Tel 2,15,59V66877,LAN,R9,19,08/05/17,38,09:21:00,9.35,19.86,14.9,16.31,,,2.017152285,0.127972204,,27.56,,,1.970580571,2.890945587,,0.369960677,,,2,0,M,0.0003,1,0,5,7
LAN-87,Tel 2,15,59V66878,LAN,R9,19,08/05/17,38,09:40:00,9.666666667,19.9,15.7,13.83,13.51,0.033497286,1.97540797,0.79879117,0.303300694,25.64,25.75,0.006041301,2.051129172,0.783289629,0.111523284,0.625684839,0.87932225,0.407924929,3,0,M,0.0033,1,0,3,7
LAN-87,Tel 2,15,59V66878,LAN,R9,19,08/05/17,38,09:40:00,9.666666667,19.9,15.7,13.19,,,1.97540797,1.23496204,,25.86,,,2.051129172,0.917404442,,1.132959661,,,3,0,M,0.0033,1,0,3,7
LAN-84,Tel 2,15,59V66879,LAN,R9,19,08/05/17,38,09:25:00,9.416666667,19.88,15.9,11.33,11.27,0.007529087,2.076969342,4.607113163,0.061980023,24.92,25.02,0.005652332,1.970580571,0.482293311,0.095783231,2.221979862,2.500048547,0.157296348,2,0,M,0.0012,1,0,2,7
LAN-84,Tel 2,15,59V66879,LAN,R9,19,08/05/17,38,09:25:00,9.416666667,19.88,15.9,11.21,,,2.076969342,5.029449943,,25.12,,,1.970580571,0.552369993,,2.778117231,,,2,0,M,0.0012,1,0,2,7
LAN-86,Tel 2,15,59V66880,LAN,R9,19,08/05/17,38,09:34:00,9.566666667,19.39,14.9,12.27,12.26,0.001153518,2.097833555,1.29604434,0.01047779,25.79,25.765,0.001372224,2.018534361,0.968887546,0.024830037,1.255721219,1.24310385,0.014354115,1,0,M,0.0044,1,0,6,7
LAN-86,Tel 2,15,59V66880,LAN,R9,19,08/05/17,38,09:34:00,9.566666667,19.39,14.9,12.25,,,2.097833555,1.315392255,,25.74,,,2.018534361,0.935452125,,1.23048648,,,1,0,M,0.0044,1,0,6,7
LAN-82,Tel 2,15,59V66881,LAN,R9,19,08/05/17,38,09:18:00,9.3,19.78,16.5,12.14,12.22,0.009258354,2.097833555,1.427085828,0.083725825,25.88,25.795,0.004660134,2.018534361,1.032111523,0.084330634,1.472911727,1.316962534,0.167465252,1,0,M,0.0017,1,0,1,7
LAN-82,Tel 2,15,59V66881,LAN,R9,19,08/05/17,38,09:18:00,9.3,19.78,16.5,12.3,,,2.097833555,1.267554755,,25.71,,,2.018534361,0.915947289,,1.161013342,,,1,0,M,0.0017,1,0,1,7
LAN-88,Tel 2,15,59V66882,LAN,R9,19,08/05/17,38,09:44:00,9.733333333,18.84,14.5,11.89,11.96,0.00827717,2.097833555,1.717484595,0.073280179,25.51,25.325,0.010330879,2.018534361,0.795908701,0.182733883,1.366960932,1.158613021,0.254311349,1,0,F,0.0033,1,0,7,7
LAN-88,Tel 2,15,59V66882,LAN,R9,19,08/05/17,38,09:44:00,9.733333333,18.84,14.5,12.03,,,2.097833555,1.54826361,,25.14,,,2.018534361,0.613761833,,0.950265111,,,1,0,F,0.0033,1,0,7,7
LAN-85,Tel 2,15,59V66883,LAN,R9,19,08/05/17,38,09:30:00,9.5,20.13,15.1,13.09,12.98,0.011984861,2.076969342,1.272775856,0.113458512,26.75,26.73,0.001058147,1.970580571,1.668855054,0.019184842,2.12407842,2.275962943,0.094376384,2,0,M,0.0021,1,0,4,7
LAN-85,Tel 2,15,59V66883,LAN,R9,19,08/05/17,38,09:30:00,9.5,20.13,15.1,12.87,,,2.076969342,1.494811903,,26.71,,,1.970580571,1.624182589,,2.427847465,,,2,0,M,0.0021,1,0,4,7
